companyName,branchName,homepage,prefecture,address,phoneNumber,fax,mailAddress,category1,category2,site,source
学校法人名古屋技芸学園,,,愛知県,〒462-0809 愛知県名古屋市北区上飯田西町3-46,052-981-2773,,ichihara@aichou.ac.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0151819002/nx1_rq0015157407/?fr=cp_s00700&list_disp_no=1223&leadtc=n_ichiran_cst_n1_ttl
株式会社ピーアールセンター,,,不明,【本社】北海道札幌市中央区北1条西8丁目2-8ピーアールセンタービル【東京支社】東京都中央区日本橋本町1丁目8-3エヌエイシー株式会社ビル2F,011-261-6421,,recruit@prc.ne.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0178679001/nx1_rq0015038858/?fr=cp_s00700&list_disp_no=543&leadtc=n_ichiran_cst_n1_ttl
株式会社ホーマーイオン研究所,,,東京都,【本社】東京都渋谷区神泉町17-2★綺麗な自社ビルです【大阪営業所】大阪府大阪市中央区西心斎橋1-5-5アーバンBLD心斎橋3F【九州営業所】福岡県福岡市中央区大手門1-1-12大手門パインビル1F,03-5728-2024,,y.harada@homerion.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0189214007/nx1_rq0015655183/?fr=cp_s00700&list_disp_no=3308&leadtc=n_ichiran_cst_n1_ttl
SOMPOビジネスサービス株式会社,,,東京都,1. 西東京（本社） 2. 横浜 3. 大阪 4. 新宿,050-3798-1496,,jjinjisoumu1@sjnk.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0218895001/nx1_rq0015254425/?fr=cp_s00700&list_disp_no=899&leadtc=n_ichiran_cst_n3_ttl
株式会社キーエンス,,,不明,本社・研究所：大阪市東淀川区■東京研究所：東京都港区台場■国内拠点/仙台、東京、横浜、名古屋、京都、大阪、岡山、広島、福岡他全国主要都市■海外拠点/アメリカ、ドイツ、イギリス、フランス、中国他,0120-100-911,,careerjobs@keyence.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0231084085/nx1_rq0015411256/?fr=cp_s00700&list_disp_no=349&leadtc=n_ichiran_cst_n3_ttl
株式会社バッファロー,,,愛知県,本社：愛知県名古屋市中区、営業拠点：東京、大阪、名古屋、札幌、仙台、広島、福岡、グループ企業：シー・エフ・デー販売株式会社、株式会社バッファロー・ＩＴ・ソリューションズ、株式会社バイオス、他,,,jinji2@melcoinc.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0253945001/nx1_rq0015136071/?fr=cp_s00700&list_disp_no=599&leadtc=n_ichiran_cst_n1_ttl
一般社団法人 宝塚ゴルフ倶楽部,,,兵庫県,〒665-0023 宝塚市蔵人字深谷1391-1,0797-74-2855,,kanami-yuki@takarazuka-gc.or.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0253988001/nx1_rq0015132928/?fr=cp_s00700&list_disp_no=634&leadtc=n_ichiran_cst_n2_ttl
新日本有限責任監査法人,,,東京都,,,,recruiting@jp.ey.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0255435009/nx1_rq0015626189/?fr=cp_s00700&list_disp_no=1136&leadtc=n_ichiran_cst_n3_ttl
パーソルテンプスタッフ株式会社,,,不明,本社／東京都渋谷区代々木2-1-1【テンプグループサービスネットワーク 】国内447ヵ所、海外43ヵ所 ※アメリカ、香港、中国、台湾、韓国、シンガポール、インドネシア、ベトナムほか,,,os-saiyo@tempstaff.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0297024347/nx1_rq0015406411/?fr=cp_s00700&list_disp_no=454&leadtc=n_ichiran_cst_n3_ttl
株式会社プラザ・エンタープライズ,,,東京都,本社/東京都台東区北上野２－３－１１ 百千和（ゆちわ）ビル５Ｆ,,,office@plaza-k.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0299771013/nx1_rq0015152555/?fr=cp_s00700&list_disp_no=2341&leadtc=n_ichiran_cst_n2_ttl
株式会社エックス都市研究所,,,東京都,■本社■大阪支店■室蘭事務所■東北事務所■中部事務所■九州事務所,,,recruit@exri.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0306325001/nx1_rq0015322870/?fr=cp_s00700&list_disp_no=2909&leadtc=n_ichiran_cst_n1_ttl
株式会社アート蒼,,,東京都,■本社〒106-0045東京都港区麻布十番1-5-24桜井ビル1F※オリジナル絵てぬぐい・風呂敷・扇子・巾着など愛らしい和の小物専門店「麻布十番麻の葉Asa no Ha」店舗と併設。,03-3405-7511,,suzaki@artsou.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0307387001/nx1_rq0015670979/?fr=cp_s00700&list_disp_no=2836&leadtc=n_ichiran_cst_n2_ttl
日研トータルソーシング株式会社 エンジニア事業部,,,東京都,●本社:東京●全国都道府県に現在144拠点(東京本社含む),,,nikkentotal@r-agent.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0414267206/nx2_rq0015389558/?leadtc=ngen_tab-top_info
株式会社アルティアセントラル,,,愛知県,■本社/愛知県名古屋市中区栄1-29-29 Simonビル9F ■関西支店/大阪府大阪市淀川区宮原5-1-3,052-229-1101,,saiyou@altiacentral.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0430277002/nx1_rq0015384935/?fr=cp_s00700&list_disp_no=691&leadtc=n_ichiran_cst_n3_ttl
パナソニック エクセルスタッフ株式会社,,,大阪府,◆本社…大阪市中央区城見2-1-61 TWIN21MIDタワー2F ◆支店…札幌・仙台・群馬・銀座・新宿・横浜・名古屋・滋賀・京都・OBP・門真・梅田・なんば・神戸・広島・福岡,0120-577-787,,entry-pphr@persol.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0438516039/nx1_rq0015710943/?fr=cp_s00700&list_disp_no=316&leadtc=n_ichiran_cst_n3_ttl
パナソニック エクセルスタッフ株式会社,,,大阪府,◆本社…大阪市中央区城見2-1-61 TWIN21MIDタワー2F ◆支店…札幌・仙台・群馬・銀座・新宿・横浜・名古屋・滋賀・京都・OBP・門真・梅田・なんば・神戸・広島・福岡,0120-100-698,,haken_excelstaff@gg.jp.panasonic.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0438516110/nx1_rq0015423990/?fr=cp_s00700&list_disp_no=2120&leadtc=n_ichiran_cst_n3_ttl
株式会社 ケー・エヌ・エフ・ジャパン,,,東京都,東京都中央区新川1-16-14 アクロス新川ビル アネックス 3F【その他、KNFグループとして、各地に販売拠点あり】ドイツ、フランスなど,03-3551-7931,,info3.jp@knf.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0441686001/nx1_rq0015622293/?fr=cp_s00700&list_disp_no=3397&leadtc=n_ichiran_cst_n1_ttl
ゴトウコンクリート株式会社,,,東京都,本社/愛知県豊川市中央通2-13 営業所/東京都豊島区駒込2-3-1、大阪府吹田市垂水町3-25-11、静岡県静岡市駿河区手越原104-6 工場/愛知県新城市、栃木県真岡市,東京/03-5974-3252,,tokyo@goto-con.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0444088002/nx1_rq0015112461/?fr=cp_s00700&list_disp_no=2285&leadtc=n_ichiran_cst_n2_ttl
株式会社 ケイズインターナショナル,,,東京都,〒106-0047 東京都港区南麻布5-2-32 第32興和ビル1F,03-3449-1131,,career@ks-inl.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0445863001/nx1_rq0015714918/?fr=cp_s00700&list_disp_no=3092&leadtc=n_ichiran_cst_n1_ttl
アンダーソン・毛利・友常法律事務所,,,東京都,〒107-0051 東京都港区元赤坂一丁目2番7号 赤坂Ｋタワー(総合受付22階),3.69E+08,,recruit@amt-law.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0471806001/nx1_rq0015001334/?fr=cp_s00700&list_disp_no=2112&leadtc=n_ichiran_cst_n2_ttl
株式会社 ザ ニドム,,,北海道,ホテルニドム・ニドムクラシックコース／苫小牧市字植苗430（札幌から北海道縦貫自動車道、約50分⇒苫小牧東IC出口すぐ。新千歳空港から車で約15分）,0144-55-8001,,jinji@nidomresort.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0482877003/nx1_rq0015359258/?fr=cp_s00700&list_disp_no=364&leadtc=n_ichiran_cst_n1_ttl
朝日新聞健康保険組合,,,東京都,□本部 東京都中央区築地 □大阪支部 大阪市北区・朝日放送支部 大阪市福島区,03-5540-7541,,kenpo-tokyo1@asahi.com,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0548467004/nx1_rq0015155250/?fr=cp_s00700&list_disp_no=2291&leadtc=n_ichiran_cst_n2_ttl
株式会社 土橋園,,,東京都,東京都港区赤坂3-17-8,03-3583-3788,,harada@dobashi-en.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0563153001/nx1_rq0015385895/?fr=cp_s00700&list_disp_no=2857&leadtc=n_ichiran_cst_n1_ttl
株式会社TMJ,,,東京都,【本社】東京都新宿区西新宿7-20-1住友不動産西新宿ビル【拠点】札幌、仙台、東京、名古屋、岐阜、大阪、岡山、北九州、福岡、熊本、鹿児島、佐賀、フィリピン、ほか,0120-929-2379-19,,tmj@rpm-sys.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0585607100/nx1_rq0015423144/?fr=cp_s00700&list_disp_no=451&leadtc=n_ichiran_cst_n3_ttl
株式会社 ビックス,,,東京都,◎立川本社／東京都立川市高松町3-14-13 ◎青山支社／東京都港区南青山6-8-3南青山セピアコート402 ◎大阪支社／大阪府大阪市淀川区西中島5-12-15新大阪浪速ビル10F,042-521-3329(受付・本社),,recruit@bics-net.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1324364001/nx1_rq0015024515/?fr=cp_s00700&list_disp_no=2747&leadtc=n_ichiran_cst_n1_ttl
株式会社ヨシックス,,,愛知県,本社：愛知県名古屋市東区徳川町502 ■店舗：東京・神奈川・埼玉・千葉・静岡・愛知・岐阜・三重・滋賀・大阪・奈良・京都・兵庫・岡山・広島・山口・愛媛・香川・福岡・佐賀・大分・長崎・熊本・鹿児島,052-932-8431,,m.yamada@yossix.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1336560002/nx1_rq0015333131/?fr=cp_s00700&list_disp_no=1052&leadtc=n_ichiran_cst_n2_ttl
協同組合 経営情報サービス,,,不明,本部／大阪市淀川区宮原3-3-34 新大阪DOIビル4F、東京支部／東京都港区新橋5-25-4-2、ハノイ事務所（ベトナム）,06-6393-7884,,yagisawa@kjs.or.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1346203001/nx1_rq0015371242/?fr=cp_s00700&list_disp_no=1346&leadtc=n_ichiran_cst_n1_ttl
医療法人社団親和会 共立病院,,,福岡県,福岡県飯塚市横田770番地3,,,tsujita@f-shinwakai.or.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1485473001/nx1_rq0016392842/?fr=cp_s00700&list_disp_no=452&leadtc=n_ichiran_cst_n2_ttl
株式会社データ・アート,,,東京都,東京都渋谷区東1丁目32番12号 渋谷プロパティータワー,03-5464-3222,,jinji@data-art.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1553205003/nx1_rq0015204932/?fr=cp_s00700&list_disp_no=1396&leadtc=n_ichiran_cst_n3_ttl
株式会社マイクロマジック,,,東京都,東京都港区、横浜市、名古屋市、静岡市、大阪市、神戸市、岡山市、福岡市■主要取引先／（株）NTTデータ、住友ナコ（株）、（株）TBSサンワークス、アドソル日進（株）、TCS（株）、（株）両備システムズ他,03-5775-0222,,soumu@micromagic.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1606181004/nx1_rq0015516261/?fr=cp_s00700&list_disp_no=1216&leadtc=n_ichiran_cst_n1_ttl
株式会社アペックス,,,東京都,◎本社：東京都豊島区東池袋2-38-4シティタワー池袋1508 ◎市ヶ谷オフィス：東京都千代田区九段南4-7-22メゾンドシャルー204,,,info-req@apecs.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1620537002/nx1_rq0015579974/?fr=cp_s00700&list_disp_no=523&leadtc=n_ichiran_cst_n3_ttl
株式会社エフエムディービー,,,東京都,〒102-0094 東京都千代田区紀尾井町3-12 紀尾井町ビル3階,03-5215-0058,,saiyo@fmdb.co.jp,企画・事務・マーケティング・管理,一般事務・アシスタント・受付・秘書・その他事務関連・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1665648001/nx1_rq0015328200/?fr=cp_s00700&list_disp_no=1966&leadtc=n_ichiran_cst_n3_ttl
